amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_en,isFraud
4961093.21,4961093.21,0,0,4961093.21,1,1
106601.15,106601.15,0,0,0,4,1
106601.15,106601.15,0,2361916.89,2468518.04,1,1
113921.02,113921.02,0,0,0,4,1
113921.02,113921.02,0,0,113921.02,1,1
167907.12,167907.12,0,0,0,4,1
167907.12,167907.12,0,112544.38,280451.5,1,1
4731371.88,4731371.88,0,0,0,4,1
4731371.88,4731371.88,0,0,4731371.88,1,1
150406.91,150406.91,0,0,0,4,1
150406.91,150406.91,0,1903051.04,2053457.95,1,1
56517.37,56517.37,0,0,0,4,1
56517.37,56517.37,0,0,56517.37,1,1
2374412.42,2374412.42,0,0,0,4,1
2374412.42,2374412.42,0,44425.75,2418838.17,1,1
136903.9,136903.9,0,0,0,4,1
136903.9,136903.9,0,381491.83,518395.74,1,1
620512.76,620512.76,0,0,0,4,1
620512.76,620512.76,0,0,620512.76,1,1
617882.66,617882.66,0,0,0,4,1
617882.66,617882.66,0,171914.08,789796.74,1,1
627088.33,627088.33,0,0,0,4,1
627088.33,627088.33,0,594476.39,1221564.72,1,1
868004.62,868004.62,0,0,0,4,1
868004.62,868004.62,0,0,868004.62,1,1
1500582.08,1500582.08,0,0,0,4,1
1500582.08,1500582.08,0,24882357.62,26382939.7,1,1
978362.97,978362.97,0,0,0,4,1
978362.97,978362.97,0,123481.51,1101844.48,1,1
6063657.03,6063657.03,0,0,0,4,1
6063657.03,6063657.03,0,1215280.38,7278937.41,1,1
442290.23,442290.23,0,0,0,4,1
442290.23,442290.23,0,0,442290.23,1,1
879810.51,879810.51,0,0,0,4,1
879810.51,879810.51,0,483763.86,1363574.37,1,1
10000000,21975271.77,11975271.77,0,0,4,1
10000000,10000000,0,1950323.28,11950323.28,1,1
10000000,11975271.77,1975271.77,0,0,4,1
10000000,10000000,0,37732.12,10037732.12,1,1
1975271.77,1975271.77,0,0,0,4,1
1975271.77,1975271.77,0,442672.29,2417944.06,1,1
531551,531551,0,0,0,4,1
531551,531551,0,0,531551,1,1
10000000,44892193.09,34892193.09,0,0,4,1
10000000,10000000,0,0,10000000,1,1
10000000,34892193.09,24892193.09,0,0,4,1
10000000,10000000,0,109827.22,10109827.22,1,1
10000000,24892193.09,14892193.09,0,0,4,1
10000000,10000000,0,0,10000000,1,1
10000000,14892193.09,4892193.09,0,0,4,1
10000000,10000000,0,0,10000000,1,1
4892193.09,4892193.09,4892193.09,0,0,4,1
0,0,0,7970766.57,7970766.57,1,1
1101871.13,1101871.13,0,0,0,4,1
1101871.13,1101871.13,0,442604.16,1544475.3,1,1
18028.13,18028.13,0,0,0,4,1
18028.13,18028.13,0,4514680.27,4532708.4,1,1
143501.7,143501.7,0,0,0,4,1
143501.7,143501.7,0,794640.25,938141.95,1,1
10000000,29110884.44,19110884.44,0,0,4,1
10000000,10000000,0,148684.47,10148684.47,1,1
10000000,19110884.44,9110884.44,0,0,4,1
10000000,10000000,0,0,10000000,1,1
9110884.44,9110884.44,0,0,0,4,1
9110884.44,9110884.44,0,0,9110884.44,1,1
20920.39,20920.39,0,0,0,4,1
20920.39,20920.39,0,359472.94,380393.33,1,1
245970.86,245970.86,0,0,0,4,1
245970.86,245970.86,0,14287843.63,14533814.5,1,1
126848.63,126848.63,0,0,0,4,1
126848.63,126848.63,0,11722231.04,11849079.67,1,1
2641674.43,2641674.43,0,0,0,4,1
2641674.43,2641674.43,0,0,2641674.43,1,1
6703831.4,6703831.4,0,0,0,4,1
6703831.4,6703831.4,0,99114.49,6802945.89,1,1
20393.12,20393.12,0,0,0,4,1
20393.12,20393.12,0,293446.62,313839.74,1,1
680224.41,680224.41,0,0,0,4,1
680224.41,680224.41,0,1058527.77,1738752.19,1,1
5658123.36,5658123.36,0,0,0,4,1
5658123.36,5658123.36,0,1094471.2,6752594.56,1,1
960196.16,960196.16,0,0,0,4,1
960196.16,960196.16,0,932.39,961128.55,1,1
4348.62,4348.62,0,0,0,4,1
4348.62,4348.62,0,4139226.47,4143575.09,1,1
236388.4,236388.4,0,0,0,4,1
236388.4,236388.4,0,0,236388.4,1,1
1159831.33,1159831.33,0,0,0,4,1
1159831.33,1159831.33,0,728217.86,1888049.19,1,1
1312947.27,1312947.27,0,0,0,4,1
1312947.27,1312947.27,0,251046.58,1563993.85,1,1
173668.46,173668.46,0,0,0,4,1
173668.46,173668.46,0,383083.73,556752.19,1,1
9060955.18,9060955.18,0,0,0,4,1
9060955.18,9060955.18,0,271460.43,9332415.62,1,1
1090527.71,1090527.71,0,0,0,4,1
1090527.71,1090527.71,0,0,1090527.71,1,1
1084144.37,1084144.37,0,0,0,4,1
1084144.37,1084144.37,0,13948.07,1098092.44,1,1
4525901.25,4525901.25,0,0,0,4,1
4525901.25,4525901.25,0,0,4525901.25,1,1
1195842.37,1195842.37,0,0,0,4,1
1195842.37,1195842.37,0,0,1195842.37,1,1
208868.36,208868.36,0,0,0,4,1
208868.36,208868.36,0,78757.57,287625.93,1,1
964544.37,964544.37,0,0,0,4,1
964544.37,964544.37,0,0,964544.37,1,1
638693.49,638693.49,0,0,0,4,1
638693.49,638693.49,0,328882.51,967576,1,1
172362.84,172362.84,0,0,0,4,1
172362.84,172362.84,0,543266.37,715629.21,1,1
47721.95,47721.95,0,0,0,4,1
47721.95,47721.95,0,39484.71,87206.65,1,1
4559921.56,4559921.56,0,0,0,4,1
4559921.56,4559921.56,0,2781040.95,7340962.51,1,1
235763.38,235763.38,0,0,0,4,1
235763.38,235763.38,0,11417.85,247181.23,1,1
1309940.05,1309940.05,0,0,0,4,1
1309940.05,1309940.05,0,0,1309940.05,1,1
495773.64,495773.64,0,0,0,4,1
495773.64,495773.64,0,269095.07,764868.71,1,1
2887744.35,2887744.35,0,0,0,4,1
2887744.35,2887744.35,0,0,2887744.35,1,1
251832.96,251832.96,0,0,0,4,1
251832.96,251832.96,0,392591.73,644424.68,1,1
542393.87,542393.87,0,0,0,4,1
542393.87,542393.87,0,0,542393.87,1,1
92001.22,92001.22,0,0,0,4,1
92001.22,92001.22,0,329180.16,421181.38,1,1
193706.98,193706.98,0,0,0,4,1
193706.98,193706.98,0,18047571.21,19642021.17,1,1
290198.92,290198.92,0,0,0,4,1
290198.92,290198.92,0,0,290198.92,1,1
432958.83,432958.83,0,0,0,4,1
432958.83,432958.83,0,0,432958.83,1,1
147957.23,147957.23,0,0,0,4,1
147957.23,147957.23,0,105718.75,253675.98,1,1
1303543.6,1303543.6,0,0,0,4,1
1303543.6,1303543.6,0,48368.97,1351912.57,1,1
201247.25,201247.25,0,0,0,4,1
201247.25,201247.25,0,1296099.23,1497346.48,1,1
49950.63,49950.63,0,0,0,4,1
49950.63,49950.63,0,460576.82,510527.45,1,1
3354215.55,3354215.55,0,0,0,4,1
3354215.55,3354215.55,0,0,3354215.55,1,1
134297.68,134297.68,0,0,0,4,1
134297.68,134297.68,0,419490.33,553788.01,1,1
47984.43,47984.43,0,0,0,4,1
47984.43,47984.43,0,299049.39,347033.81,1,1
171880.67,171880.67,0,0,0,4,1
171880.67,171880.67,0,2893198.81,3086348.25,1,1
117683.42,117683.42,0,0,0,4,1
117683.42,117683.42,0,1206243.52,1323926.94,1,1
1547877.98,1547877.98,0,0,0,4,1
1547877.98,1547877.98,0,185725.9,1733603.89,1,1
2189170.39,2189170.39,0,0,0,4,1
2189170.39,2189170.39,0,0,2189170.39,1,1
233699.25,233699.25,0,0,0,4,1
233699.25,233699.25,0,0,233699.25,1,1
59996.12,59996.12,0,0,0,4,1
59996.12,59996.12,0,0,59996.12,1,1
2107997.33,2107997.33,0,0,0,4,1
2107997.33,2107997.33,0,0,2107997.33,1,1
52689.13,52689.13,0,0,0,4,1
52689.13,52689.13,0,160085.29,212774.42,1,1
249984.75,249984.75,0,0,0,4,1
249984.75,249984.75,0,0,249984.75,1,1
40433.84,40433.84,0,0,0,4,1
40433.84,40433.84,0,138722.95,179156.79,1,1
387408.11,387408.11,0,0,0,4,1
387408.11,387408.11,0,187203.74,574611.85,1,1
50722.16,50722.16,0,0,0,4,1
50722.16,50722.16,0,21829.49,72551.64,1,1
31334.57,31334.57,0,0,0,4,1
31334.57,31334.57,0,0,31334.57,1,1
9725837.08,9725837.08,0,0,0,4,1
9725837.08,9725837.08,0,160684.93,9886522.01,1,1
505571.43,505571.43,0,0,0,4,1
505571.43,505571.43,0,167528.29,673099.71,1,1
489944.93,489944.93,0,0,0,4,1
489944.93,489944.93,0,297207.53,787152.46,1,1
1498296.47,1498296.47,0,0,0,4,1
1498296.47,1498296.47,0,13349963.73,14848260.19,1,1
10000000,25618179.9,15618179.9,0,0,4,1
10000000,10000000,0,2246.43,10002246.43,1,1
10000000,15618179.9,5618179.9,0,0,4,1
10000000,10000000,0,141403.34,10141403.34,1,1
5618179.9,5618179.9,0,0,0,4,1
5618179.9,5618179.9,0,0,5618179.9,1,1
55247.48,55247.48,0,0,0,4,1
55247.48,55247.48,0,11215285.22,11270532.7,1,1
371771.44,371771.44,0,0,0,4,1
371771.44,371771.44,0,4665671.71,5037443.15,1,1
4309298.47,4309298.47,0,0,0,4,1
4309298.47,4309298.47,0,0,4309298.47,1,1
3580542.06,3580542.06,0,0,0,4,1
3580542.06,3580542.06,0,0,3580542.06,1,1
1442075.9,1442075.9,0,0,0,4,1
1442075.9,1442075.9,0,168728.6,1610804.5,1,1
77710.4,77710.4,0,0,0,4,1
77710.4,77710.4,0,11181435.26,11259145.67,1,1
145458.94,145458.94,0,0,0,4,1
145458.94,145458.94,0,193730.82,339189.76,1,1
1082200.06,1082200.06,0,0,0,4,1
1082200.06,1082200.06,0,0,1082200.06,1,1
350017.08,350017.08,0,0,0,4,1
350017.08,350017.08,0,0,350017.08,1,1
205170.29,205170.29,0,0,0,4,1
205170.29,205170.29,0,12555586.13,12760756.42,1,1
5096946.74,5096946.74,0,0,0,4,1
5096946.74,5096946.74,0,10804.71,5107751.46,1,1
436757.76,436757.76,0,0,0,4,1
436757.76,436757.76,0,0,436757.76,1,1
51113,51113,0,0,0,4,1
51113,51113,0,3442151.74,3493264.74,1,1
4598089.88,4598089.88,0,0,0,4,1
4598089.88,4598089.88,0,771511.79,5369601.67,1,1
245155.25,245155.25,0,0,0,4,1
245155.25,245155.25,0,547471.95,792627.19,1,1
130278.99,130278.99,0,0,0,4,1
130278.99,130278.99,0,690756.3,821035.3,1,1
460689.45,460689.45,0,0,0,4,1
460689.45,460689.45,0,0,460689.45,1,1
1191669.35,1191669.35,0,0,0,4,1
1191669.35,1191669.35,0,311728.89,1503398.24,1,1
125822.44,125822.44,0,0,0,4,1
125822.44,125822.44,0,0,125822.44,1,1
1806516.34,1806516.34,0,0,0,4,1
1806516.34,1806516.34,0,0,1806516.34,1,1
4481768.26,4481768.26,0,0,0,4,1
4481768.26,4481768.26,0,345600.94,4827369.2,1,1
19511.35,19511.35,0,0,0,4,1
19511.35,19511.35,0,18785.78,38297.13,1,1
65365.11,65365.11,0,0,0,4,1
65365.11,65365.11,0,490135.89,604680.44,1,1
5838803.23,5838803.23,0,0,0,4,1
5838803.23,5838803.23,0,471758.21,6310561.44,1,1
1672570.76,1672570.76,0,0,0,4,1
1672570.76,1672570.76,0,11445.41,1684016.17,1,1
30467.69,30467.69,0,0,0,4,1
30467.69,30467.69,0,625616.25,656083.94,1,1
48266.8,48266.8,0,0,0,4,1
48266.8,48266.8,0,77475.93,125742.73,1,1
143592.89,143592.89,0,0,0,4,1
143592.89,143592.89,0,0,143592.89,1,1
1232239.39,1232239.39,0,0,0,4,1
1232239.39,1232239.39,0,30479.19,1262718.58,1,1
4257337.62,4257337.62,0,0,0,4,1
4257337.62,4257337.62,0,3108.24,4260445.86,1,1
127156.49,127156.49,0,0,0,4,1
127156.49,127156.49,0,0,127156.49,1,1
1301410.68,1301410.68,0,0,0,4,1
1301410.68,1301410.68,0,307091.75,1608502.44,1,1
108560.06,108560.06,0,0,0,4,1
108560.06,108560.06,0,0,108560.06,1,1
2371324.81,2371324.81,0,0,0,4,1
2371324.81,2371324.81,0,3448629.16,5819953.98,1,1
6392.08,6392.08,0,0,0,4,1
6392.08,6392.08,0,0,6392.08,1,1
265836.1,265836.1,0,0,0,4,1
265836.1,265836.1,0,5819149.73,6084985.83,1,1
949979.11,949979.11,0,0,0,4,1
949979.11,949979.11,0,0,949979.11,1,1
196254.03,196254.03,0,0,0,4,1
196254.03,196254.03,0,0,196254.03,1,1
264286.19,264286.19,0,0,0,4,1
264286.19,264286.19,0,714984.86,979271.04,1,1
2178303.49,2178303.49,0,0,0,4,1
2178303.49,2178303.49,0,0,2178303.49,1,1
186375.38,186375.38,0,0,0,4,1
186375.38,186375.38,0,427950.92,614326.3,1,1
10000000,12754759.04,2754759.04,0,0,4,1
10000000,10000000,0,358443.32,10358443.32,1,1
2754759.04,2754759.04,0,0,0,4,1
2754759.04,2754759.04,0,0,2754759.04,1,1
536433.5,536433.5,0,0,0,4,1
536433.5,536433.5,0,3603723.8,4140157.3,1,1
126061.45,126061.45,0,0,0,4,1
126061.45,126061.45,0,20438677.48,20564738.93,1,1
373322.87,373322.87,0,0,0,4,1
373322.87,373322.87,0,112234.04,485556.91,1,1
40359.75,40359.75,0,0,0,4,1
40359.75,40359.75,0,37684.35,78044.1,1,1
540914.12,540914.12,0,0,0,4,1
540914.12,540914.12,0,36447.52,577361.64,1,1
932691,932691,0,0,0,4,1
932691,932691,0,93390.82,1026081.82,1,1
973805.75,973805.75,0,0,0,4,1
973805.75,973805.75,0,0,973805.75,1,1
10000000,12740879.15,2740879.15,0,0,4,1
10000000,10000000,0,111802.81,10111802.81,1,1
2740879.15,2740879.15,0,0,0,4,1
2740879.15,2740879.15,0,1137372.51,3878251.66,1,1
70382.18,70382.18,0,0,0,4,1
70382.18,70382.18,0,999649.42,1070031.6,1,1
70756.72,70756.72,0,0,0,4,1
70756.72,70756.72,0,0,70756.72,1,1
9173.06,9173.06,0,0,0,4,1
9173.06,9173.06,0,0,9173.06,1,1
20842.92,20842.92,0,0,0,4,1
20842.92,20842.92,0,118111.75,138954.67,1,1
183385.35,183385.35,0,0,0,4,1
183385.35,183385.35,0,0,183385.35,1,1
106596.14,106596.14,0,0,0,4,1
106596.14,106596.14,0,0,106596.14,1,1
4160888.06,4160888.06,0,0,0,4,1
4160888.06,4160888.06,0,367689.67,4528577.73,1,1
10000000,12426076.89,2426076.89,0,0,4,1
10000000,10000000,0,2265793.36,12265793.36,1,1
2426076.89,2426076.89,0,0,0,4,1
2426076.89,2426076.89,0,44160.09,2470236.98,1,1
126192.63,126192.63,0,0,0,4,1
126192.63,126192.63,0,0,126192.63,1,1
40013.19,40013.19,0,0,0,4,1
40013.19,40013.19,0,0,40013.19,1,1
4737833.35,4737833.35,0,0,0,4,1
4737833.35,4737833.35,0,11580904.9,16318738.25,1,1
184588.59,184588.59,0,0,0,4,1
184588.59,184588.59,0,0,184588.59,1,1
669627.43,669627.43,0,0,0,4,1
669627.43,669627.43,0,0,669627.43,1,1
312955.14,312955.14,0,0,0,4,1
312955.14,312955.14,0,18559.06,331514.2,1,1
2085274.39,2085274.39,0,0,0,4,1
2085274.39,2085274.39,0,3362607.02,5447881.42,1,1
48132.52,48132.52,0,0,0,4,1
48132.52,48132.52,0,94309.66,142442.19,1,1
2567602.1,2567602.1,0,0,0,4,1
2567602.1,2567602.1,0,0,2567602.1,1,1
429257.45,429257.45,0,0,0,4,1
429257.45,429257.45,0,0,429257.45,1,1
313936.67,313936.67,0,0,0,4,1
313936.67,313936.67,0,1145802.52,1459739.19,1,1
398724.6,398724.6,0,0,0,4,1
398724.6,398724.6,0,5738519.76,6137244.36,1,1
503961.93,503961.93,0,0,0,4,1
503961.93,503961.93,0,0,503961.93,1,1
1050135.78,1050135.78,0,0,0,4,1
1050135.78,1050135.78,0,4365234.19,5415369.97,1,1
71921.7,71921.7,0,0,0,4,1
71921.7,71921.7,0,42131.23,114052.93,1,1
2284476.12,2284476.12,0,0,0,4,1
2284476.12,2284476.12,0,6835.89,2291312.01,1,1
10000000,11018800.91,1018800.91,0,0,4,1
10000000,10000000,0,8496.86,10008496.86,1,1
1018800.91,1018800.91,0,0,0,4,1
1018800.91,1018800.91,0,389321.6,1408122.51,1,1
377096.39,377096.39,0,0,0,4,1
377096.39,377096.39,0,0,377096.39,1,1
175972.28,175972.28,0,0,0,4,1
175972.28,175972.28,0,602609.04,778581.32,1,1
3260215.75,3260215.75,0,0,0,4,1
3260215.75,3260215.75,0,0,3260215.75,1,1
10000000,19033760.73,9033760.73,0,0,4,1
10000000,10000000,0,0,10000000,1,1
9033760.73,9033760.73,0,0,0,4,1
9033760.73,9033760.73,0,208005.22,9241765.96,1,1
2876010.51,2876010.51,0,0,0,4,1
2876010.51,2876010.51,0,119686.18,2995696.7,1,1
124202.04,124202.04,0,0,0,4,1
124202.04,124202.04,0,4212193.08,4336395.13,1,1
557950.06,557950.06,0,0,0,4,1
557950.06,557950.06,0,111018.84,668968.9,1,1
4900487.15,4900487.15,0,0,0,4,1
4900487.15,4900487.15,0,0,4900487.15,1,1
871745.76,871745.76,0,0,0,4,1
871745.76,871745.76,0,1830440.62,2702186.38,1,1
281439.26,281439.26,0,0,0,4,1
281439.26,281439.26,0,118976.79,400416.05,1,1
1232013.7,1232013.7,0,0,0,4,1
1232013.7,1232013.7,0,0,1232013.7,1,1
206985.26,206985.26,0,0,0,4,1
206985.26,206985.26,0,1372.42,208357.68,1,1
950791.37,950791.37,0,0,0,4,1
950791.37,950791.37,0,0,950791.37,1,1
2406332.79,2406332.79,0,0,0,4,1
2406332.79,2406332.79,0,7523033.41,9929366.2,1,1
427373.65,427373.65,0,0,0,4,1
427373.65,427373.65,0,64983.82,492357.46,1,1
10000000,12068313.94,2068313.94,0,0,4,1
10000000,10000000,0,0,10000000,1,1
2068313.94,2068313.94,0,0,0,4,1
2068313.94,2068313.94,0,0,2068313.94,1,1
1464008.18,1464008.18,0,0,0,4,1
1464008.18,1464008.18,0,0,1464008.18,1,1
365069.45,365069.45,0,0,0,4,1
365069.45,365069.45,0,1033912.43,1398981.88,1,1
281023.82,281023.82,0,0,0,4,1
281023.82,281023.82,0,0,281023.82,1,1
1240717.75,1240717.75,0,0,0,4,1
1240717.75,1240717.75,0,144986.76,1385704.52,1,1
6370726.84,6370726.84,0,0,0,4,1
6370726.84,6370726.84,0,49570.47,6420297.31,1,1
87438.83,87438.83,0,0,0,4,1
87438.83,87438.83,0,69617.57,157056.4,1,1
2425164.58,2425164.58,0,0,0,4,1
2425164.58,2425164.58,0,946807.93,3371972.51,1,1
381977.83,381977.83,0,0,0,4,1
381977.83,381977.83,0,0,381977.83,1,1
571163.03,571163.03,0,0,0,4,1
571163.03,571163.03,0,45861.48,617024.51,1,1
781.93,781.93,0,0,0,4,1
781.93,781.93,0,0,781.93,1,1
8536151.16,8536151.16,0,0,0,4,1
8536151.16,8536151.16,0,339032.24,8875183.4,1,1
115085.31,115085.31,0,0,0,4,1
115085.31,115085.31,0,999400.25,1114485.56,1,1
438983.45,438983.45,0,0,0,4,1
438983.45,438983.45,0,26861.84,465845.29,1,1
786278.72,786278.72,0,0,0,4,1
786278.72,786278.72,0,0,786278.72,1,1
341441.17,341441.17,0,0,0,4,1
341441.17,341441.17,0,0,341441.17,1,1
140333.35,140333.35,0,0,0,4,1
140333.35,140333.35,0,132894.81,273228.16,1,1
216000.95,216000.95,0,0,0,4,1
216000.95,216000.95,0,171773.03,387773.97,1,1
533269.77,533269.77,0,0,0,4,1
533269.77,533269.77,0,20836.5,554106.28,1,1
298384.21,298384.21,0,0,0,4,1
298384.21,298384.21,0,77405.99,375790.2,1,1
537641.8,537641.8,0,0,0,4,1
537641.8,537641.8,0,55732.77,593374.56,1,1
4602636.68,4602636.68,0,0,0,4,1
4602636.68,4602636.68,0,0,4602636.68,1,1
3285475.4,3285475.4,0,0,0,4,1
3285475.4,3285475.4,0,746119.83,4031595.23,1,1
10000000,10724264.21,724264.21,0,0,4,1
10000000,10000000,0,0,10000000,1,1
724264.21,724264.21,0,0,0,4,1
724264.21,724264.21,0,0,724264.21,1,1
224230.16,224230.16,0,0,0,4,1
224230.16,224230.16,0,427065.03,651295.19,1,1
23236.49,23236.49,0,0,0,4,1
23236.49,23236.49,0,179969.72,203206.21,1,1
13659.45,13659.45,0,0,0,4,1
13659.45,13659.45,0,474620.98,488280.42,1,1
461369.99,461369.99,0,0,0,4,1
461369.99,461369.99,0,2572575.13,3033945.11,1,1
191834.14,191834.14,0,0,0,4,1
191834.14,191834.14,0,105924.3,297758.43,1,1
3242183.64,3242183.64,0,0,0,4,1
3242183.64,3242183.64,0,0,3242183.64,1,1
1675153.28,1675153.28,0,0,0,4,1
1675153.28,1675153.28,0,12832.26,1687985.53,1,1
37766.23,37766.23,0,0,0,4,1
37766.23,37766.23,0,2344708.27,2382474.5,1,1
79076.14,79076.14,0,0,0,4,1
79076.14,79076.14,0,0,79076.14,1,1
27276.07,27276.07,0,0,0,4,1
27276.07,27276.07,0,0,27276.07,1,1
10000000,13019699.77,3019699.77,0,0,4,1
10000000,10000000,0,2423749.18,12423749.18,1,1
3019699.77,3019699.77,0,0,0,4,1
3019699.77,3019699.77,0,523626.59,3543326.36,1,1
1049586.54,1049586.54,0,0,0,4,1
1049586.54,1049586.54,0,8366.77,1057953.31,1,1
237776.02,237776.02,0,0,0,4,1
237776.02,237776.02,0,102969.39,340745.41,1,1
2028897.08,2028897.08,0,0,0,4,1
2028897.08,2028897.08,0,4194222.4,6223119.48,1,1
452261.67,452261.67,0,0,0,4,1
452261.67,452261.67,0,577217.57,1029479.24,1,1
892376.71,892376.71,0,0,0,4,1
892376.71,892376.71,0,31730514.36,32622891.07,1,1
34498.05,34498.05,0,0,0,4,1
34498.05,34498.05,0,0,34498.05,1,1
3118811.65,3118811.65,0,0,0,4,1
3118811.65,3118811.65,0,1163983.03,4282794.68,1,1
426323.38,426323.38,0,0,0,4,1
426323.38,426323.38,0,102216.61,528539.99,1,1
60891.94,60891.94,0,0,0,4,1
60891.94,60891.94,0,1534972.09,1595864.03,1,1
149535,149535,0,0,0,4,1
149535,149535,0,711124.24,860659.24,1,1
533092.45,533092.45,0,0,0,4,1
533092.45,533092.45,0,1480922.8,2014015.24,1,1
500905.62,500905.62,0,0,0,4,1
500905.62,500905.62,0,4867381.69,5368287.32,1,1
253261.96,253261.96,0,0,0,4,1
253261.96,253261.96,0,95869.95,349131.91,1,1
341956.42,341956.42,0,0,0,4,1
341956.42,341956.42,0,2191293.04,2533249.45,1,1
430722.59,430722.59,0,0,0,4,1
430722.59,430722.59,0,1630593.27,2061315.87,1,1
116489.77,116489.77,0,0,0,4,1
116489.77,116489.77,0,0,116489.77,1,1
1464160.5,1464160.5,0,0,0,4,1
1464160.5,1464160.5,0,462739.95,1926900.44,1,1
10000000,25455965.86,15455965.86,0,0,4,1
10000000,10000000,0,0,10000000,1,1
10000000,15455965.86,5455965.86,0,0,4,1
10000000,10000000,0,1886102.76,11886102.76,1,1
5455965.86,5455965.86,0,0,0,4,1
5455965.86,5455965.86,0,0,5455965.86,1,1
1501341.87,1501341.87,0,0,0,4,1
1501341.87,1501341.87,0,0,1501341.87,1,1
267564.83,267564.83,0,0,0,4,1
267564.83,267564.83,0,0,267564.83,1,1
207021.45,207021.45,0,0,0,4,1
207021.45,207021.45,0,0,207021.45,1,1
19729.68,19729.68,0,0,0,4,1
19729.68,19729.68,0,0,19729.68,1,1
40591.72,40591.72,0,0,0,4,1
40591.72,40591.72,0,276257.36,316849.08,1,1
298365.86,298365.86,0,0,0,4,1
298365.86,298365.86,0,0,298365.86,1,1
2897907.81,2897907.81,0,0,0,4,1
2897907.81,2897907.81,0,351034.56,3248942.38,1,1
1857935.57,1857935.57,0,0,0,4,1
1857935.57,1857935.57,0,738704.8,2596640.37,1,1
87381.78,87381.78,0,0,0,4,1
87381.78,87381.78,0,474312.15,561693.93,1,1
3588174.94,3588174.94,0,0,0,4,1
3588174.94,3588174.94,0,103757.04,3691931.98,1,1
396757.22,396757.22,0,0,0,4,1
396757.22,396757.22,0,167363.79,564121.01,1,1
207241.52,207241.52,0,0,0,4,1
207241.52,207241.52,0,0,207241.52,1,1
5475018.52,5475018.52,0,0,0,4,1
5475018.52,5475018.52,0,205724.59,5680743.11,1,1
671406.79,671406.79,0,0,0,4,1
671406.79,671406.79,0,102024.04,773430.83,1,1
158245.65,158245.65,0,0,0,4,1
158245.65,158245.65,0,474628.91,632874.55,1,1
1346264.61,1346264.61,0,0,0,4,1
1346264.61,1346264.61,0,1806026.36,3152290.97,1,1
313697.44,313697.44,0,0,0,4,1
313697.44,313697.44,0,0,313697.44,1,1
2772748.37,2772748.37,0,0,0,4,1
2772748.37,2772748.37,0,0,2772748.37,1,1
1058602.68,1058602.68,0,0,0,4,1
1058602.68,1058602.68,0,628385.94,1686988.62,1,1
34839.32,34839.32,0,0,0,4,1
34839.32,34839.32,0,0,34839.32,1,1
462452.87,462452.87,0,0,0,4,1
462452.87,462452.87,0,0,462452.87,1,1
3401641,3401641,0,0,0,4,1
3401641,3401641,0,2062298.62,5463939.63,1,1
19421.77,19421.77,0,0,0,4,1
19421.77,19421.77,0,663000.64,682422.4,1,1
486175.4,486175.4,0,0,0,4,1
486175.4,486175.4,0,0,486175.4,1,1
10000000,59585040.37,49585040.37,0,0,4,1
10000000,10000000,0,10662599.15,20662599.15,1,1
10000000,49585040.37,39585040.37,0,0,4,1
10000000,10000000,0,0,10000000,1,1
10000000,39585040.37,29585040.37,0,0,4,1
10000000,10000000,0,1727027.89,11727027.89,1,1
10000000,29585040.37,19585040.37,0,0,4,1
10000000,10000000,0,0,10000000,1,1
10000000,19585040.37,19585040.37,0,0,4,1
0,0,0,76759.9,76759.9,1,1
9585040.37,19585040.37,19585040.37,0,0,4,1
0,0,0,2921531.34,2921531.34,1,1
460434.46,460434.46,0,0,0,4,1
460434.46,460434.46,0,1046172.48,1506606.94,1,1
287720.41,287720.41,0,0,0,4,1
287720.41,287720.41,0,174700.67,462421.08,1,1
204030.2,204030.2,0,0,0,4,1
204030.2,204030.2,0,0,204030.2,1,1
99804.21,99804.21,0,0,0,4,1
99804.21,99804.21,0,77105.84,176910.05,1,1
4892226.25,4892226.25,0,0,0,4,1
4892226.25,4892226.25,0,54435.33,4946661.58,1,1
225324.05,225324.05,0,0,0,4,1
225324.05,225324.05,0,9125.63,234449.67,1,1
59749.28,59749.28,0,0,0,4,1
59749.28,59749.28,0,1279160.38,1338909.66,1,1
426173.04,426173.04,0,0,0,4,1
426173.04,426173.04,0,0,426173.04,1,1
3890627.92,3890627.92,0,0,0,4,1
3890627.92,3890627.92,0,0,3890627.92,1,1
474195.1,474195.1,0,0,0,4,1
474195.1,474195.1,0,0,474195.1,1,1
1171751.17,1171751.17,0,0,0,4,1
1171751.17,1171751.17,0,0,1171751.17,1,1
3037.67,3037.67,0,0,0,4,1
3037.67,3037.67,0,800854.71,803892.38,1,1
3028421.03,3028421.03,0,0,0,4,1
3028421.03,3028421.03,0,4503234.54,7531655.57,1,1
183306.21,183306.21,0,0,0,4,1
183306.21,183306.21,0,0,183306.21,1,1
837192.23,837192.23,0,0,0,4,1
837192.23,837192.23,0,0,837192.23,1,1
315712.36,315712.36,0,0,0,4,1
315712.36,315712.36,0,733325.51,1049037.87,1,1
221511.12,221511.12,0,0,0,4,1
221511.12,221511.12,0,201354.78,422865.9,1,1
326394.8,326394.8,0,0,0,4,1
